ActivityId,Type,Name,Website,Google_Map_Link,Total_reviews,ImageCount
Kyoto-1168,Historical landmark,"Kyoto Animation Co., Ltd. 1st Studio Site",https://www.kyotoanimation.co.jp/,"https://www.google.com/maps/place/Kyoto+Animation+Co.,+Ltd.+1st+Studio+Site/@34.9330736,135.7929686,17z/data=!4m15!1m8!3m7!1s0x60010f002122b4b3:0x8dec1b9d24fccecd!2sKyoto+Animation+Co.,+Ltd.+1st+Studio+Site!8m2!3d34.9330736!4d135.7929686!10e1!16s%2Fg%2F11y47s13jv!3m5!1s0x60010f002122b4b3:0x8dec1b9d24fccecd!8m2!3d34.9330736!4d135.7929686!16s%2Fg%2F11y47s13jv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",20,0
Kyoto-1169,Historical landmark,不二の水,,"https://www.google.com/maps/place/%E4%B8%8D%E4%BA%8C%E3%81%AE%E6%B0%B4/@34.9512494,135.7719096,17z/data=!4m15!1m8!3m7!1s0x60010fec1b5a1207:0xf9652581626f441d!2z5LiN5LqM44Gu5rC0!8m2!3d34.9512494!4d135.7719096!10e1!16s%2Fg%2F11qbgwxw04!3m5!1s0x60010fec1b5a1207:0xf9652581626f441d!8m2!3d34.9512494!4d135.7719096!16s%2Fg%2F11qbgwxw04?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",10,0
Kyoto-1170,Historical landmark,三夜荘跡,,"https://www.google.com/maps/place/%E4%B8%89%E5%A4%9C%E8%8D%98%E8%B7%A1/@34.9298651,135.77537,17z/data=!4m15!1m8!3m7!1s0x60010f514c2b3cff:0x21075ba461d566ab!2z5LiJ5aSc6I2Y6Leh!8m2!3d34.9298651!4d135.77537!10e1!16s%2Fg%2F11ffgyfbq9!3m5!1s0x60010f514c2b3cff:0x21075ba461d566ab!8m2!3d34.9298651!4d135.77537!16s%2Fg%2F11ffgyfbq9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",5,0
Kyoto-1171,Shinto shrine,Fushimi Toyokawa Inari Shrine Hongu,,"https://www.google.com/maps/place/Fushimi+Toyokawa+Inari+Shrine+Hongu/@34.9698425,135.776643,17z/data=!4m15!1m8!3m7!1s0x60010f160edb4573:0x5322b296827c8373!2sFushimi+Toyokawa+Inari+Shrine+Hongu!8m2!3d34.9698425!4d135.776643!10e1!16s%2Fg%2F1w_vn4_n!3m5!1s0x60010f160edb4573:0x5322b296827c8373!8m2!3d34.9698425!4d135.776643!16s%2Fg%2F1w_vn4_n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",46,0
Kyoto-1172,Historical landmark,Mausoleum of Emperor Sukō,http://www.city.kyoto.lg.jp/bunshi/cmsfiles/contents/0000120/120267/09.pdf,"https://www.google.com/maps/place/Mausoleum+of+Emperor+Suk%C5%8D/@34.9304484,135.7730207,17z/data=!4m15!1m8!3m7!1s0x60010fc1a46944b5:0x48bfb72ffe513557!2sMausoleum+of+Emperor+Suk%C5%8D!8m2!3d34.9304484!4d135.7730207!10e1!16s%2Fg%2F113k2rlbd!3m5!1s0x60010fc1a46944b5:0x48bfb72ffe513557!8m2!3d34.9304484!4d135.7730207!16s%2Fg%2F113k2rlbd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",16,0
Kyoto-1173,Buddhist temple,Hokai-ji,https://hino-houkaiji.com/,"https://www.google.com/maps/place/Hokai-ji/@34.9339725,135.8148507,17z/data=!4m15!1m8!3m7!1s0x600111e2690f2d39:0x794e836050604042!2sHokai-ji!8m2!3d34.9339725!4d135.8148507!10e1!16s%2Fg%2F120z6_qm!3m5!1s0x600111e2690f2d39:0x794e836050604042!8m2!3d34.9339725!4d135.8148507!16s%2Fg%2F120z6_qm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",222,0
Kyoto-1174,Historical landmark,石垣跡,http://www.city.kyoto.lg.jp/bunshi/page/0000189622.html,"https://www.google.com/maps/place/%E7%9F%B3%E5%9E%A3%E8%B7%A1/@34.9356781,135.7864893,17z/data=!4m15!1m8!3m7!1s0x60010fcbed2c3363:0x6cdea009734bdb26!2z55-z5Z6j6Leh!8m2!3d34.9356781!4d135.7864893!10e1!16s%2Fg%2F11bz_11kgv!3m5!1s0x60010fcbed2c3363:0x6cdea009734bdb26!8m2!3d34.9356781!4d135.7864893!16s%2Fg%2F11bz_11kgv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",9,0
Kyoto-1175,Historical landmark,御香宮神社のソテツ,https://www.city.kyoto.lg.jp/bunshi/page/0000189666.html,"https://www.google.com/maps/place/%E5%BE%A1%E9%A6%99%E5%AE%AE%E7%A5%9E%E7%A4%BE%E3%81%AE%E3%82%BD%E3%83%86%E3%83%84/@34.9346302,135.7673999,17z/data=!4m15!1m8!3m7!1s0x60010f8c98605405:0xa928339c64dee18c!2z5b6h6aaZ5a6u56We56S-44Gu44K944OG44OE!8m2!3d34.9346302!4d135.7673999!10e1!16s%2Fg%2F11h3qrwxwk!3m5!1s0x60010f8c98605405:0xa928339c64dee18c!8m2!3d34.9346302!4d135.7673999!16s%2Fg%2F11h3qrwxwk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",6,0
Kyoto-1176,Historical landmark,愚庵終焉地,https://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hu055.html,"https://www.google.com/maps/place/%E6%84%9A%E5%BA%B5%E7%B5%82%E7%84%89%E5%9C%B0/@34.930651,135.7742041,17z/data=!4m15!1m8!3m7!1s0x60010fc11307fcf9:0x6ac2aa05ee660f49!2z5oSa5bq157WC54SJ5Zyw!8m2!3d34.930651!4d135.7742041!10e1!16s%2Fg%2F11gb3pxqq8!3m5!1s0x60010fc11307fcf9:0x6ac2aa05ee660f49!8m2!3d34.930651!4d135.7742041!16s%2Fg%2F11gb3pxqq8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",7,0
Kyoto-1177,Historical landmark,源氏物語 藤裏葉の苑,,"https://www.google.com/maps/place/%E6%BA%90%E6%B0%8F%E7%89%A9%E8%AA%9E+%E8%97%A4%E8%A3%8F%E8%91%89%E3%81%AE%E8%8B%91/@34.9626756,135.7740138,17z/data=!4m15!1m8!3m7!1s0x60010f263739cb6f:0x22c6ae51d4fda378!2z5rqQ5rCP54mp6KqeIOiXpOijj-iRieOBruiLkQ!8m2!3d34.9626756!4d135.7740138!10e1!16s%2Fg%2F11jmx4xfrs!3m5!1s0x60010f263739cb6f:0x22c6ae51d4fda378!8m2!3d34.9626756!4d135.7740138!16s%2Fg%2F11jmx4xfrs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",6,0
Kyoto-1178,Buddhist temple,Chokenji-temple,http://www.kyoto-meguri.com/kyounomeisui/tyoukenji.html,"https://www.google.com/maps/place/Chokenji-temple/@34.9282432,135.7608902,17z/data=!4m15!1m8!3m7!1s0x60010f8d51481ca9:0xea1cc910ede141cf!2sChokenji-temple!8m2!3d34.9282432!4d135.7608902!10e1!16s%2Fg%2F1q5bll31z!3m5!1s0x60010f8d51481ca9:0xea1cc910ede141cf!8m2!3d34.9282432!4d135.7608902!16s%2Fg%2F1q5bll31z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",233,0
Kyoto-1179,Historical landmark,角倉了以水利紀功碑,https://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hu141.html,"https://www.google.com/maps/place/%E8%A7%92%E5%80%89%E4%BA%86%E4%BB%A5%E6%B0%B4%E5%88%A9%E7%B4%80%E5%8A%9F%E7%A2%91/@34.9300538,135.7557039,17z/data=!4m15!1m8!3m7!1s0x60010f895e3df37f:0xa1b60010ca6146b9!2z6KeS5YCJ5LqG5Lul5rC05Yip57SA5Yqf56KR!8m2!3d34.9300538!4d135.7557039!10e1!16s%2Fg%2F11f0kvqllz!3m5!1s0x60010f895e3df37f:0xa1b60010ca6146b9!8m2!3d34.9300538!4d135.7557039!16s%2Fg%2F11f0kvqllz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",17,0
Kyoto-1180,Historical landmark,Birthplace of Kuroda-bushi,https://www.gekkeikan.co.jp/enjoy/bunko/kurodakanbe/kurodabushi.html,"https://www.google.com/maps/place/Birthplace+of+Kuroda-bushi/@34.9330676,135.7671091,17z/data=!4m15!1m8!3m7!1s0x60010f9463916ee1:0x4915210e86d4ea2!2sBirthplace+of+Kuroda-bushi!8m2!3d34.9330676!4d135.7671091!10e1!16s%2Fg%2F11ddzb08t7!3m5!1s0x60010f9463916ee1:0x4915210e86d4ea2!8m2!3d34.9330676!4d135.7671091!16s%2Fg%2F11ddzb08t7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",16,1
Kyoto-1181,Historical landmark,Mausoleum of Emperor Chukyo,http://www.kunaicho.go.jp/ryobo/guide/085/,"https://www.google.com/maps/place/Mausoleum+of+Emperor+Chukyo/@34.9740791,135.7767091,17z/data=!4m15!1m8!3m7!1s0x60010f3c13a62745:0x2789537ac3ce5fe7!2sMausoleum+of+Emperor+Chukyo!8m2!3d34.9740791!4d135.7767091!10e1!16s%2Fg%2F113fcm72p!3m5!1s0x60010f3c13a62745:0x2789537ac3ce5fe7!8m2!3d34.9740791!4d135.7767091!16s%2Fg%2F113fcm72p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",33,0
Kyoto-1182,Historical landmark,藤田権十郎邸・藤田四郎右ェ門邸跡,https://gonjuro-cafe.com/,"https://www.google.com/maps/place/%E8%97%A4%E7%94%B0%E6%A8%A9%E5%8D%81%E9%83%8E%E9%82%B8%E3%83%BB%E8%97%A4%E7%94%B0%E5%9B%9B%E9%83%8E%E5%8F%B3%E3%82%A7%E9%96%80%E9%82%B8%E8%B7%A1/@34.9295161,135.7358609,17z/data=!4m15!1m8!3m7!1s0x6001057387278b83:0x37285fe174565c40!2z6Jek55Sw5qip5Y2B6YOO6YK444O76Jek55Sw5Zub6YOO5Y-z44Kn6ZaA6YK46Leh!8m2!3d34.9295161!4d135.7358609!10e1!16s%2Fg%2F11g98ktvhp!3m5!1s0x6001057387278b83:0x37285fe174565c40!8m2!3d34.9295161!4d135.7358609!16s%2Fg%2F11g98ktvhp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",6,1
Kyoto-1183,Historical landmark,Mausoleum of Emperor Kanmu,http://www.kunaicho.go.jp/ryobo/guide/050/,"https://www.google.com/maps/place/Mausoleum+of+Emperor+Kanmu/@34.9402184,135.7747805,17z/data=!4m15!1m8!3m7!1s0x60010fbc6883e277:0xc2f4e52a1150f447!2sMausoleum+of+Emperor+Kanmu!8m2!3d34.9402184!4d135.7747805!10e1!16s%2Fg%2F1tfzxd2l!3m5!1s0x60010fbc6883e277:0xc2f4e52a1150f447!8m2!3d34.9402184!4d135.7747805!16s%2Fg%2F1tfzxd2l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",107,0
Kyoto-1184,Historical landmark,白河法皇・鳥羽法皇院政地,https://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hu058.html,"https://www.google.com/maps/place/%E7%99%BD%E6%B2%B3%E6%B3%95%E7%9A%87%E3%83%BB%E9%B3%A5%E7%BE%BD%E6%B3%95%E7%9A%87%E9%99%A2%E6%94%BF%E5%9C%B0/@34.9523023,135.7539527,17z/data=!4m15!1m8!3m7!1s0x60010f62dd163c35:0x9aeae9bc20b91262!2z55m95rKz5rOV55qH44O76bOl57695rOV55qH6Zmi5pS_5Zyw!8m2!3d34.9523023!4d135.7539527!10e1!16s%2Fg%2F11gb3qwhfz!3m5!1s0x60010f62dd163c35:0x9aeae9bc20b91262!8m2!3d34.9523023!4d135.7539527!16s%2Fg%2F11gb3qwhfz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",10,0
Kyoto-1185,Historical landmark,坂本龍馬 避難の材木小屋跡,,"https://www.google.com/maps/place/%E5%9D%82%E6%9C%AC%E9%BE%8D%E9%A6%AC+%E9%81%BF%E9%9B%A3%E3%81%AE%E6%9D%90%E6%9C%A8%E5%B0%8F%E5%B1%8B%E8%B7%A1/@34.9329769,135.7560554,17z/data=!4m15!1m8!3m7!1s0x60010f0006b6e5a7:0x70f125f4bde725ca!2z5Z2C5pys6b6N6aasIOmBv-mbo-OBruadkOacqOWwj-Wxi-i3oQ!8m2!3d34.9329769!4d135.7560554!10e1!16s%2Fg%2F11vxx04lz8!3m5!1s0x60010f0006b6e5a7:0x70f125f4bde725ca!8m2!3d34.9329769!4d135.7560554!16s%2Fg%2F11vxx04lz8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",5,0
Kyoto-1186,Buddhist temple,Kashoji Temple,https://www.instagram.com/kashojitemple/,"https://www.google.com/maps/place/Kashoji+Temple/@34.9595987,135.7770453,17z/data=!4m15!1m8!3m7!1s0x60010f0ef44ff61f:0xe43dd6550570cc83!2sKashoji+Temple!8m2!3d34.9595987!4d135.7770453!10e1!16s%2Fg%2F1z264m0qm!3m5!1s0x60010f0ef44ff61f:0xe43dd6550570cc83!8m2!3d34.9595987!4d135.7770453!16s%2Fg%2F1z264m0qm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxNS4wIKXMDSoASAFQAw%3D%3D",28,0
Kyoto-1187,Tourist attraction,Chawanzaka,http://www.chawanzaka.com/index.html,"https://www.google.com/maps/place/Chawanzaka/@34.9951131,135.7806741,17z/data=!4m15!1m8!3m7!1s0x600108ce57d3017b:0x8b73349980785aef!2sChawanzaka!8m2!3d34.9951131!4d135.7806741!10e1!16s%2Fg%2F11b7cbc4wt!3m5!1s0x600108ce57d3017b:0x8b73349980785aef!8m2!3d34.9951131!4d135.7806741!16s%2Fg%2F11b7cbc4wt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",284,0
Kyoto-1188,Tourist attraction,Daidokoro forested slope,https://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hi112.html,"https://www.google.com/maps/place/Daidokoro+forested+slope/@35.0005351,135.7803423,17z/data=!4m15!1m8!3m7!1s0x600109898b86ff21:0x2187949671003b7b!2sDaidokoro+forested+slope!8m2!3d35.0005351!4d135.7803423!10e1!16s%2Fg%2F11rr2wgz3j!3m5!1s0x600109898b86ff21:0x2187949671003b7b!8m2!3d35.0005351!4d135.7803423!16s%2Fg%2F11rr2wgz3j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",37,0
Kyoto-1189,Tourist attraction,The Stage of Kiyomizu,https://www.kiyomizudera.or.jp/,"https://www.google.com/maps/place/The+Stage+of+Kiyomizu/@34.9947118,135.7850324,17z/data=!4m15!1m8!3m7!1s0x600108d3814b64dd:0xb97aec38badd1523!2sThe+Stage+of+Kiyomizu!8m2!3d34.9947118!4d135.7850324!10e1!16s%2Fg%2F11g8gyxnr0!3m5!1s0x600108d3814b64dd:0xb97aec38badd1523!8m2!3d34.9947118!4d135.7850324!16s%2Fg%2F11g8gyxnr0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",442,10
Kyoto-1190,Historical landmark,Cenotaph for Gion Nyogo,https://ja.kyoto.travel/tourism/single01.php?category_id=8&tourism_id=938,"https://www.google.com/maps/place/Cenotaph+for+Gion+Nyogo/@35.0025892,135.7806339,17z/data=!4m15!1m8!3m7!1s0x600108db4a3809fb:0x8586331f53466f92!2sCenotaph+for+Gion+Nyogo!8m2!3d35.0025892!4d135.7806339!10e1!16s%2Fg%2F11fz983dqt!3m5!1s0x600108db4a3809fb:0x8586331f53466f92!8m2!3d35.0025892!4d135.7806339!16s%2Fg%2F11fz983dqt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",7,0
Kyoto-1191,Tourist attraction,"God water (Rikisui) ""The Seven Wonders of Yasaka Shrine""",http://www.yasaka-jinja.or.jp/access.html,"https://www.google.com/maps/place/God+water+(Rikisui)+%22The+Seven+Wonders+of+Yasaka+Shrine%22/@35.0034444,135.7790083,17z/data=!4m15!1m8!3m7!1s0x600108c36ee1d39b:0xa9316e1df8c82a58!2sGod+water+(Rikisui)+%22The+Seven+Wonders+of+Yasaka+Shrine%22!8m2!3d35.0034444!4d135.7790083!10e1!16s%2Fg%2F11c5_rt_04!3m5!1s0x600108c36ee1d39b:0xa9316e1df8c82a58!8m2!3d35.0034444!4d135.7790083!16s%2Fg%2F11c5_rt_04?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",50,0
Kyoto-1192,Buddhist temple,Daiun-in Gionkaku,https://www.daiunin.or.jp/gionkaku_okura_kihachirou/,"https://www.google.com/maps/place/Daiun-in+Gionkaku/@35.0021597,135.7797654,17z/data=!4m15!1m8!3m7!1s0x6001090d70dee46b:0xd3afe5e976aa284d!2sDaiun-in+Gionkaku!8m2!3d35.0021597!4d135.7797654!10e1!16s%2Fg%2F11jz8lf6bk!3m5!1s0x6001090d70dee46b:0xd3afe5e976aa284d!8m2!3d35.0021597!4d135.7797654!16s%2Fg%2F11jz8lf6bk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",29,0
Kyoto-1193,Shinto shrine,South Tower Gate,http://www.yasaka-jinja.or.jp/,"https://www.google.com/maps/place/South+Tower+Gate/@35.0031054,135.7785188,17z/data=!4m15!1m8!3m7!1s0x600108c370a15555:0xf790e840d6d22077!2sSouth+Tower+Gate!8m2!3d35.0031054!4d135.7785188!10e1!16s%2Fg%2F11c2n_4f9s!3m5!1s0x600108c370a15555:0xf790e840d6d22077!8m2!3d35.0031054!4d135.7785188!16s%2Fg%2F11c2n_4f9s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",185,10
Kyoto-1194,Historical landmark,産寧坂,,"https://www.google.com/maps/place/%E7%94%A3%E5%AF%A7%E5%9D%82/@34.996247,135.780848,17z/data=!4m15!1m8!3m7!1s0x6001090047f98981:0x1eeea57f9f79d48b!2z55Sj5a-n5Z2C!8m2!3d34.996247!4d135.780848!10e1!16s%2Fg%2F11v_05_nhm!3m5!1s0x6001090047f98981:0x1eeea57f9f79d48b!8m2!3d34.996247!4d135.780848!16s%2Fg%2F11v_05_nhm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",9,0
Kyoto-1195,Historical landmark,Site of Hōkōji Temple Daibutsuden Hall,https://kunishitei.bunka.go.jp/heritage/detail/401/1726,"https://www.google.com/maps/place/Site+of+H%C5%8Dk%C5%8Dji+Temple+Daibutsuden+Hall/@34.9915658,135.772953,17z/data=!4m15!1m8!3m7!1s0x600109414610805b:0x554f13b5c257354!2sSite+of+H%C5%8Dk%C5%8Dji+Temple+Daibutsuden+Hall!8m2!3d34.9915658!4d135.772953!10e1!16s%2Fg%2F11rws8d3f9!3m5!1s0x600109414610805b:0x554f13b5c257354!8m2!3d34.9915658!4d135.772953!16s%2Fg%2F11rws8d3f9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",16,7
Kyoto-1196,Historical landmark,Site of Rokuhara Tandai,,"https://www.google.com/maps/place/Site+of+Rokuhara+Tandai/@34.9969371,135.773539,17z/data=!4m15!1m8!3m7!1s0x600108c62b0a1469:0x22f5b5763384cfc4!2sSite+of+Rokuhara+Tandai!8m2!3d34.9969371!4d135.773539!10e1!16s%2Fg%2F11bxfzfpt4!3m5!1s0x600108c62b0a1469:0x22f5b5763384cfc4!8m2!3d34.9969371!4d135.773539!16s%2Fg%2F11bxfzfpt4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",38,0
Kyoto-1197,Historical landmark,元和キリシタン殉教の地,https://www2.city.kyoto.lg.jp/somu/rekishi/fm/ishibumi/html/hi055.html,"https://www.google.com/maps/place/%E5%85%83%E5%92%8C%E3%82%AD%E3%83%AA%E3%82%B7%E3%82%BF%E3%83%B3%E6%AE%89%E6%95%99%E3%81%AE%E5%9C%B0/@34.9921272,135.7676474,17z/data=!4m15!1m8!3m7!1s0x600108b76a719861:0x74e564e54a09dc76!2z5YWD5ZKM44Kt44Oq44K344K_44Oz5q6J5pWZ44Gu5Zyw!8m2!3d34.9921272!4d135.7676474!10e1!16s%2Fg%2F1pzrqg0f8!3m5!1s0x600108b76a719861:0x74e564e54a09dc76!8m2!3d34.9921272!4d135.7676474!16s%2Fg%2F1pzrqg0f8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",17,0
Kyoto-1198,Buddhist temple,Entoku-in Temple,http://www.kodaiji.com/entoku-in/,"https://www.google.com/maps/place/Entoku-in+Temple/@35.0007927,135.7796186,17z/data=!4m15!1m8!3m7!1s0x600107edc4995607:0x53685162cf8d9f3f!2sEntoku-in+Temple!8m2!3d35.0007927!4d135.7796186!10e1!16s%2Fg%2F1232v3n9!3m5!1s0x600107edc4995607:0x53685162cf8d9f3f!8m2!3d35.0007927!4d135.7796186!16s%2Fg%2F1232v3n9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",1094,0
